사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도
K15887-A-002,SU-P-2848,중국성,더 킹,2016,K15887,중국성 옆 육교,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,동작구,서울특별시 동작구 사당동 203-5,서울특별시 동작구 사당로 152,37.4877936,126.9663647
K21695-A-002,SU-P-2873,증산역사거리,종이꽃,2019,K21695,증산역사거리 부근 도로 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,은평구,서울특별시 은평구 증산동 증산역사거리,,37.583933,126.909686
K15267-A-019,SU-P-1315,삼성빌딩,죽여주는 여자,2016,K15267,지하1층,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중구,서울특별시 중구 을지로1가 50,서울특별시 중구 을지로 19,37.5663026,126.9799735
K20151-A-002,SU-P-0405,광화문역 5호선,도시체험,2016,K20151,지하차도,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 세종로 1-68,서울특별시 종로구 세종대로 지하 172,37.57243,126.9769013
K17510-A-011,SU-P-1926,성수역 2호선,성난 황소,2018,K17510,지하철 승강장 스크린도어 앞 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성동구,서울특별시 성동구 성수동2가 300-1,서울특별시 성동구 아차산로 100,37.544678,127.0569811
K08918-A-003,SU-P-1522,서울시립미술관 서소문본관,기다리다 미쳐,2007,K08918,진입로에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중구,서울특별시 중구 서소문동 37,서울특별시 중구 덕수궁길 61,37.5642476,126.9747041
K15341-A-002,SU-P-0062,DMC첨단산업센터,우리 연애의 이력,2015,K15341,"첨단산업센터 세미나실, 계단, 화장실 등등/임시주정차",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 상암동 1580,서울특별시 마포구 성암로 330,37.5847339,126.8858607
K16111-A-002,SU-P-0786,동아일보 구사옥,보통사람,2017,K16111,청계광장 앞,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 세종로 139-8,서울특별시 종로구 세종대로 152,37.5698055,126.9776504
K28949-A-006,SU-P-2932,청계천,외계+인 1부,2022,K28949,청계천 모전교~광통교 구간,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 서린동 148,,37.5694118,126.9790141
K15008-A-041,SU-P-2932,청계천,더 폰,2015,K15008,청계천 일대,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 서린동 148,,37.5694118,126.9790141
K23625-A-001,SU-P-1183,베띠앙뜨사옥,더 박스,2021,K23625,청담초등학교 인근 일대 임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 청담동 80-10,서울특별시 강남구 압구정로 436,37.5265399,127.0446401
K16942-A-009,SU-P-3126,튼튼병원 청담본원,치즈인더트랩,2017,K16942,청담튼튼병원,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 청담동 71-26,서울특별시 강남구 영동대로 713,37.5212325,127.0558169
K17830-A-006,SU-P-2947,청량리역 1호선,재회,2017,K17830,"청량리역 플랫폼, 개찰구, 계단 등",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,동대문구,서울특별시 동대문구 전농동 620-69,서울특별시 동대문구 왕산로 지하 205,37.5798032,127.0460884
K17451-A-011,SU-P-2966,충무로역 3호선,공작,2017,K17451,충무로역 3호선 부근 교차로 을지로방향 일방통행도로에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중구,서울특별시 중구 필동2가 16-2,,37.5611281,126.9943848
K05886-A-002,SU-P-2679,이화달팽이길,마들렌,2002,K05886,충신동 달팽이길,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 이화동 9-244,,37.5768911,127.0076224
K21548-A-011,SU-P-2972,충정빌딩,백두산,2019,K21548,충청빌딩 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,서대문구,서울특별시 서대문구 충정로2가 2-2,서울특별시 서대문구 통일로 135,37.5664287,126.9654715
K17379-A-033,SU-P-3022,켐브리지빌딩,너의 결혼식,2017,K17379,켐브리지빌딩 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 역삼동 825-18,서울특별시 강남구 테헤란로 110,37.4980685,127.0293849
K17510-A-020,SU-P-3049,퀸즈파크 청담점,성난 황소,2018,K17510,퀸스파크 청담점 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 청담동 83-18,서울특별시 강남구 압구정로60길 22,37.5259928,127.0416264
K17451-A-006,SU-P-3071,킴스애견미용학원,공작,2017,K17451,킴스애견미용학원에서 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 논현동 143-20,서울특별시 강남구 강남대로 522,37.5088991,127.0228201
K10276-A-009,SU-P-1916,성북홈마트,반두비,2009,K10276,탁구장에서 촬영되었으나 폐업,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성북구,서울특별시 성북구 장위동 237-268,서울특별시 성북구 장월로 123,37.6167246,127.049049
K17830-A-001,SU-P-3078,탑골공원,재회,2017,K17830,"탑골공원 팔각정, 석탑 일대에서 촬영",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 종로2가 38-1,서울특별시 종로구 종로 99,37.5711952,126.9883516
K17451-A-002,SU-P-3088,태양빌딩,공작,2017,K17451,태양빌딩에서 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,영등포구,서울특별시 영등포구 여의도동 44-2,서울특별시 영등포구 여의대방로67길 22,37.5207892,126.9298678
K28949-A-016,SU-P-1619,서울특별시 강남구 테헤란로7길,외계+인 1부,2022,K28949,테헤란로(역삼초교~국기원교차로 구간),,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,,서울특별시 강남구 테헤란로7길,37.5007616,127.0303566
K17515-A-005,SU-P-3132,파르나스타워,사자,2018,K17515,파르나스타워 임시주정차 촬영함,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 삼성동 159-8,서울특별시 강남구 테헤란로 521,37.5091889,127.0607757
K21580-A-006,SU-P-1811,서울특별시 종로구 평창동,유체이탈자,2020,K21580,평창동 주택가 이면도로 골목 도로 통제 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,종로구,서울특별시 종로구 평창동,,37.6053351,126.9668582
K12486-A-002,SU-P-2989,카페빈(구 홍대 빈사이드),시라노; 연애조작단,2010,K12486,폐업,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 서교동 409-9 기화빌딩,서울특별시 마포구 와우산로15길 24,37.5494771,126.9218188
K17747-A-027,SU-P-3388,헤어더봄에(구 이자카야 카도야),나의 특별한 형제,2018,K17747,폐업,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 서교동 5-3,서울특별시 마포구 월드컵로20길 6,37.5574545,126.9094238
K15846-A-003,SU-P-2867,중화복춘 골드동교점(구 셀렉토커피 동교점),루시드 드림,2016,K15846,"폐업, 임시주정차",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 동교동 204-54,서울특별시 마포구 월드컵북로6길 42,37.5587304,126.9208027
K16199-A-001,SU-P-2336,엘리에나호텔(구 클럽옥타곤),바운티 헌터스: 현상금사냥꾼,2015,K16199,폐점한것으로 보임,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 논현동 152,서울특별시 강남구 논현로 645,37.5109861,127.0311632
K17689-A-005,SU-P-0114,KB우준타워,국가부도의 날,2018,K17689,포스코사거리 횡단보도에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 삼성동 144-29,서울특별시 강남구 테헤란로 447,37.507124,127.0560625
K17510-A-028,SU-P-3190,풍림에너지,성난 황소,2018,K17510,풍림에너지 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중랑구,서울특별시 중랑구 면목5동 169-6,서울특별시 중랑구 동일로 553,37.5796075,127.0793084
K19594-A-001,SU-P-2248,아현역 2호선,시인의 말실수,2017,K19594,플랫폼 내,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 아현동 354-23,서울특별시 마포구 신촌로 지하 270,37.5562738,126.955222
K20633-A-001,SU-P-3383,행당역 5호선,상팔자,2019,K20633,"플랫폼, 전동차 내부",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성동구,서울특별시 성동구 행당동 317-241,서울특별시 성동구 행당로 지하 89,37.5583554,127.032429
K17451-A-015,SU-P-3227,하니빌딩,공작,2017,K17451,하니빌딩에서 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,중구,서울특별시 중구 필동1가 51-11,서울특별시 중구 퇴계로 195,37.5613555,126.9935781
K21400-A-014,SU-P-3235,하이씨씨,블랙머니,2019,K21400,하이씨씨 건물 앞 도로 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,영등포구,서울특별시 영등포구 영등포동7가 62-3,서울특별시 영등포구 국회대로 638,37.5254053,126.9046185
K17516-A-001,SU-P-3239,학동역 7호선,국도극장,2020,K17516,학동역 7호선 임시주정차 촬영함,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 논현동 279-67,서울특별시 강남구 학동로 지하 180,37.514298,127.0317764
F39311-A-001,SU-P-3256,한강시민공원(이촌지구) 음수대18,옥자,2017,F39311,한강공원 원효대교 북단 아래 일대,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 이촌동 173-3,,37.528553,126.9526333
K19689-A-016,SU-P-3251,한강대교,타짜: 원 아이드 잭,2018,K19689,한강대교 경관조명 점등 요청,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 이촌동 한강대교,,37.5175177,126.9588607
K17689-A-002,SU-P-3251,한강대교,국가부도의 날,2018,K17689,한강대교 일대,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 이촌동 한강대교,,37.5175177,126.9588607
K19689-A-004,SU-P-3186,푸주옥,타짜: 원 아이드 잭,2018,K19689,한강로 3가 40-138,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 한강로3가 40-138,서울특별시 용산구 한강대로17길 11,37.5262389,126.9640469
F39311-A-008,SU-P-3421,현석나들목,옥자,2017,F39311,한강망원지구(현석나들목),,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,마포구,서울특별시 마포구 현석동 현석나들목,,37.5417383,126.9344434
K19740-A-002,SU-P-1127,반포한강공원,아버지가방에들어가신다,2017,K19740,한강시민공원 반포지구,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,서초구,서울특별시 서초구 반포2동 115-5,서울특별시 서초구 신반포로11길 40,37.5089009,126.9951198
K21697-A-003,SU-P-3258,한강시민공원 오리배탑승장,관계의 가나다에 있는 우리는,2019,K21697,한강시민공원 오리배탑승장 부근에서 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,영등포구,서울특별시 영등포구 여의도동 한강시민공원 오리배탑승장,,37.5284304,126.9330781
K17431-A-029,SU-P-3285,한국수출입은행 본점,상류사회,2018,K17431,한국수출입은행 본점 앞 도로 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,영등포구,서울특별시 영등포구 여의도동 16-1,서울특별시 영등포구 은행로 38,37.5286054,126.9233978
K21580-A-021,SU-P-3322,한남1고가차도,유체이탈자,2020,K21580,한남1고가차도 하부 도로 통제 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,용산구,서울특별시 용산구 한남동 한남1고가차도,,37.5410939,127.0031622
K16261-A-007,SU-P-3347,한양3차아파트,7호실,2017,K16261,한양3차아파트 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 압구정동 489,서울특별시 강남구 압구정로 321,37.5290546,127.0380799
K20960-A-035,SU-P-3352,한양대학교 후문,유열의 음악앨범,2019,K20960,한양대 후문~성동교 구간/임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성동구,서울특별시 성동구 행당동 17-7,,37.5562121,127.0447368
K23147-A-001,SU-P-3364,한화빌딩(구 대한생명빌딩),조제,2020,K23147,한화빌딩(구 대한생명빌딩) 지하1층 임시주정차 촬영,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,은평구,서울특별시 은평구 불광동 272-51,서울특별시 은평구 통일로 742,37.6118159,126.9293576
K17704-A-012,SU-P-3368,함평한우장터,롱 리브 더 킹: 목포 영웅,2019,K17704,함평한우장터 임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,강남구,서울특별시 강남구 자곡동 271-26,서울특별시 강남구 밤고개로14길 14,37.4817264,127.1038932
K17515-A-003,SU-P-3407,현대성우빌딩,사자,2018,K17515,현대성우빌딩 임시주정차 촬영함,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,서초구,서울특별시 서초구 서초동 1316-15,서울특별시 서초구 강남대로61길 23,37.4984044,127.0242235
K17361-A-038,SU-P-3416,현대자동차 동부하이테크센터,인랑,2018,K17361,현대자동차 동부하이테크센터 인근 임시주정차,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,성동구,서울특별시 성동구 성수동2가 277-15,서울특별시 성동구 성수이로 132,37.5466711,127.0583366
K23437-A-003,SU-P-0839,디큐브시티(구 쉐라톤 서울디큐브시티 호텔),압꾸정,2022,K23437,현재 폐업,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,구로구,서울특별시 구로구 신도림동 692,서울특별시 구로구 경인로 662,37.508471,126.8887823
K24546-A-007,SU-P-0418,교정아파트(구 성동구치소),방법: 재차의,2020,K24546,"현재는 공터, 2017년 개명 서울동부지검 및 지법 옆인 위치로 이전함",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,송파구,서울특별시 송파구 가락동 162,서울특별시 송파구 오금로40길 10,37.4988449,127.1289879
K24704-A-001,SU-P-0418,교정아파트(구 성동구치소),거래완료,2021,K24704,"현재는 공터, 2017년 개명 서울동부지검 및 지법 옆인 위치로 이전함",,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,송파구,서울특별시 송파구 가락동 162,서울특별시 송파구 오금로40길 10,37.4988449,127.1289879
K23726-A-005,SU-P-0418,교정아파트(구 성동구치소),리멤버,2020,K23726,현재는 공터로 남아있음,,서울영상위원회(SFC),https://www.seoulfc.or.kr/,서울특별시,송파구,서울특별시 송파구 가락동 162,서울특별시 송파구 오금로40길 10,37.4988449,127.1289879
